Name,TM_score,RMSD,,id,organism_from_ncb,species,genus,family,order,class,phylum,kingdom,domain
SMF40555.1_1304903,0.747,3.64,,SMF40555.1,Alteromonadaceae bacterium Bs31,Alteromonadaceae bacterium Bs31,unclassified Alteromonadaceae,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMF73602.1_1388755,0.6687,3.47,,SMF73602.1,Candidatus Pelagibacter sp. HIMB1321,unclassified Candidatus Pelagibacter,Candidatus Pelagibacter,Candidatus Pelagibacteraceae,Candidatus Pelagibacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMH35479.1_1162418,0.9214,1.77,,SMH35479.1,Maritimibacter sp. HL-12,unclassified Maritimibacter,Maritimibacter,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMH38764.1_536018,0.935,1.63,,SMH38764.1,Mesorhizobium australicum,Mesorhizobium australicum,Mesorhizobium,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMO69505.1_1010611,0.9163,1.96,,SMO69505.1,Thalassovita litoralis,Thalassovita litoralis,Thalassovita,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMO70825.1_686389,0.966,1.17,,SMO70825.1,Ruegeria faecimaris,Ruegeria faecimaris,Ruegeria,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMP04630.1_1566352,0.94,1.59,,SMP04630.1,Shimia sagamensis,Shimia sagamensis,Shimia,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMP26189.1_76305,0.9091,2.1,,SMP26189.1,Roseibium denhamense,Roseibium denhamense,Roseibium,Stappiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMR69173.1_518898,0.7469,3.77,,SMR69173.1,Marinobacterium sediminicola,Marinobacterium sediminicola,Marinobacterium,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SMR82228.1_985055,0.9762,0.56,,SMR82228.1,Aliiroseovarius halocynthiae,Aliiroseovarius halocynthiae,Aliiroseovarius,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNR56067.1_664784,0.9148,1.93,,SNR56067.1,Haloechinothrix alba,Haloechinothrix alba,Haloechinothrix,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SNS09904.1_74033,0.9954,0.41,,SNS09904.1,Antarctobacter heliothermus,Antarctobacter heliothermus,Antarctobacter,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNS36816.1_235986,0.7231,3.85,,SNS36816.1,Actinacidiphila glaucinigra,Actinacidiphila glaucinigra,Actinacidiphila,Streptomycetaceae,Kitasatosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SNS70562.1_106412,0.9164,1.88,,SNS70562.1,Streptosporangium subroseum,Streptosporangium subroseum,Streptosporangium,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SNS81360.1_935700,0.9681,0.79,,SNS81360.1,Jannaschia aquimarina,Jannaschia aquimarina,Jannaschia,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNS94337.1_1945885,0.9264,1.76,,SNS94337.1,Micrococcales bacterium KH10,Micrococcales bacterium KH10,,unclassified Micrococcales,Micrococcales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SNT24131.1_1031541,0.9594,1.14,,SNT24131.1,Tropicimonas sediminicola,Tropicimonas sediminicola,Tropicimonas,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNT28139.1_447679,0.8956,2.34,,SNT28139.1,Ekhidna lutea,Ekhidna lutea,Ekhidna,Reichenbachiellaceae,Cytophagales,Cytophagia,Bacteroidota,Pseudomonadati,Bacteria
SNT71943.1_1519374,0.8633,2.33,,SNT71943.1,Amphiplicatus metriothermophilus,Amphiplicatus metriothermophilus,Amphiplicatus,Parvularculaceae,Parvularculales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNT72701.1_184748,0.9368,1.62,,SNT72701.1,Paracoccus seriniphilus,Paracoccus seriniphilus,Paracoccus,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNY59721.1_1323745,0.9404,1.53,,SNY59721.1,Arsukibacterium tuosuense,Arsukibacterium tuosuense,Arsukibacterium,Chromatiaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNY66980.1_1036182,0.8165,3.08,,SNY66980.1,Paractinoplanes atraurantiacus,Paractinoplanes atraurantiacus,Paractinoplanes,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SNY75635.1_1036182,0.7508,3.44,,SNY75635.1,Paractinoplanes atraurantiacus,Paractinoplanes atraurantiacus,Paractinoplanes,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SNY91885.1_1798205,0.9101,2.04,,SNY91885.1,Cohaesibacter sp. ES.047,unclassified Cohaesibacter,Cohaesibacter,Cohaesibacteraceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNY96534.1_1761789,0.7285,4.14,,SNY96534.1,Halomonas sp. hl-4,unclassified Halomonas,Halomonas,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SNZ21630.1_372072,0.9027,2.13,,SNZ21630.1,Cohaesibacter gelatinilyticus,Cohaesibacter gelatinilyticus,Cohaesibacter,Cohaesibacteraceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SOC10251.1_538381,0.9129,2.06,,SOC10251.1,Stappia indica,Stappia indica,Stappia,Stappiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SOD81556.1_1938833,0.7546,3.45,,SOD81556.1,Streptomyces sp. 1222.2,unclassified Streptomyces,Streptomyces,Streptomycetaceae,Kitasatosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
SOD92025.1_414052,0.8887,2.47,,SOD92025.1,Caenispirillum bisanense,Caenispirillum bisanense,Caenispirillum,Novispirillaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SOD95440.1_414052,0.9013,2.3,,SOD95440.1,Caenispirillum bisanense,Caenispirillum bisanense,Caenispirillum,Novispirillaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SOE18090.1_714899,0.9366,1.58,,SOE18090.1,Hoeflea halophila,Hoeflea halophila,Hoeflea,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SOH93878.1_1690039,0.9063,2.02,,SOH93878.1,Monaibacterium marinum,Monaibacterium marinum,Pontivivens,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
SPL90667.1_1909395,0.8739,1.6,,SPL90667.1,[Actinomadura] parvosata subsp. kistnae,[Actinomadura] parvosata,Nonomuraea,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TBX28290.1_1607786,0.9599,1.01,,TBX28290.1,Roseovarius sp. JS7-11,unclassified Roseovarius,Roseovarius,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCJ85317.1_634765,0.7195,3.89,,TCJ85317.1,Cocleimonas flava,Cocleimonas flava,Cocleimonas,Thiotrichaceae,Thiotrichales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCJ88237.1_634765,0.9094,2.08,,TCJ88237.1,Cocleimonas flava,Cocleimonas flava,Cocleimonas,Thiotrichaceae,Thiotrichales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCM82039.1_540251,0.9861,0.92,,TCM82039.1,Rhodovulum steppense,Rhodovulum steppense,Rhodovulum,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCO73458.1_35805,0.9874,0.88,,TCO73458.1,Rhodovulum euryhalinum,Rhodovulum euryhalinum,Rhodovulum,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCO78196.1_1132028,0.7733,3.51,,TCO78196.1,Chromatocurvus halotolerans,Chromatocurvus halotolerans,Chromatocurvus,Halieaceae,Cellvibrionales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCP27511.1_35804,0.987,0.88,,TCP27511.1,Rhodovulum adriaticum,Rhodovulum adriaticum,Rhodovulum,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCP35190.1_1188247,0.8927,2.54,,TCP35190.1,Rhodothalassium salexigens DSM 2132,Rhodothalassium salexigens,Rhodothalassium,Rhodothalassiaceae,Rhodothalassiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCP40260.1_320662,0.984,0.96,,TCP40260.1,Rhodovulum marinum,Rhodovulum marinum,Rhodovulum,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCP56610.1_1262583,0.9146,1.91,,TCP56610.1,Tamaricihabitans halophyticus,Tamaricihabitans halophyticus,Tamaricihabitans,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TCP61107.1_992286,0.9607,1.08,,TCP61107.1,Rhodovulum bhavnagarense,Rhodovulum bhavnagarense,Rhodovulum,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCS65272.1_745311,0.9434,1.53,,TCS65272.1,Primorskyibacter sedentarius,Primorskyibacter sedentarius,Primorskyibacter,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCT03692.1_747076,0.9364,1.6,,TCT03692.1,Tepidamorphus gemmatus,Tepidamorphus gemmatus,Tepidamorphus,Tepidamorphaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TCT42856.1_293089,0.9015,2.17,,TCT42856.1,Martelella mediterranea,Martelella mediterranea,Martelella,Aurantimonadaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDO09202.1_2512165,0.7389,3.4,,TDO09202.1,Mycobacterium sp. BK086,unclassified Mycobacterium,Mycobacterium,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TDP01248.1_491947,0.6956,4.06,,TDP01248.1,Marinomonas balearica,Marinomonas balearica,Marinomonas,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDP38179.1_1327752,0.7142,4.39,,TDP38179.1,Idiomarina aquatica,Idiomarina aquatica,Idiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDQ44926.1_360241,0.9126,2.07,,TDQ44926.1,Tepidicella xavieri,Tepidicella xavieri,Tepidicella,Burkholderiales genera incertae sedis,Burkholderiales,Betaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDQ45606.1_1605990,0.8908,2.21,,TDQ45606.1,Actinorugispora endophytica,Actinorugispora endophytica,Actinorugispora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TDQ45937.1_1510150,0.906,2.25,,TDQ45937.1,Permianibacter aggregans,Permianibacter aggregans,Permianibacter,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDQ53071.1_1605990,0.8636,2.48,,TDQ53071.1,Actinorugispora endophytica,Actinorugispora endophytica,Actinorugispora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TDQ83867.1_578943,0.9263,1.78,,TDQ83867.1,Dongia mobilis,Dongia mobilis,Dongia,Dongiaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDR05579.1_28254,0.7097,3.94,,TDR05579.1,Marinomonas communis,Marinomonas communis,Marinomonas,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDR20637.1_644220,0.7646,3.46,,TDR20637.1,Marinicella litoralis,Marinicella litoralis,Marinicella,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDR93830.1_1339210,0.9078,1.83,,TDR93830.1,Enterovirga rhinocerotis,Enterovirga rhinocerotis,Enterovirga,Methylobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDS95280.1_1037362,0.9578,1.34,,TDS95280.1,Pelagimonas phthalicica,Pelagimonas phthalicica,Pelagimonas,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDT29052.1_993414,0.8427,2.52,,TDT29052.1,Naumannella halotolerans,Naumannella halotolerans,Naumannella,Propionibacteriaceae,Propionibacteriales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TDT44117.1_332522,0.748,3.77,,TDT44117.1,Halospina denitrificans,Halospina denitrificans,,Halospina,Gammaproteobacteria incertae sedis,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDT73707.1_1242689,0.9557,1.09,,TDT73707.1,Litoreibacter halocynthiae,Litoreibacter halocynthiae,Litoreibacter,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDV40788.1_502181,0.9369,1.48,,TDV40788.1,Actinophytocola oryzae,Actinophytocola oryzae,Actinophytocola,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TDY00552.1_381308,0.8992,2.35,,TDY00552.1,Thiohalophilus thiocyanatoxydans,Thiohalophilus thiocyanatoxydans,Thiohalophilus,Thiohalophilaceae,Thiohalomonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TDY68169.1_1188254,0.9744,1.09,,TDY68169.1,Roseinatronobacter bogoriensis DSM 18756,Roseinatronobacter bogoriensis,Roseinatronobacter,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TPW21553.1_2030800,0.8493,2.54,,TPW21553.1,Elusimicrobiota bacterium,Elusimicrobiota bacterium,,,,unclassified Elusimicrobiota,Elusimicrobiota,Pseudomonadati,Bacteria
TQJ22171.1_2572899,0.7474,3.36,,TQJ22171.1,Micromonospora sp. A202,unclassified Micromonospora,Micromonospora,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQL63506.1_1753,0.7322,3.94,,TQL63506.1,Propioniferax innocua,Propioniferax innocua,Propioniferax,Propionibacteriaceae,Propionibacteriales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQL67606.1_1175486,0.8304,2.64,,TQL67606.1,Nocardioides albertanoniae,Nocardioides albertanoniae,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQL75593.1_1496996,0.8217,2.95,,TQL75593.1,Stackebrandtia endophytica,Stackebrandtia endophytica,Stackebrandtia,Glycomycetaceae,Glycomycetales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQM75046.1_103836,0.9208,2.12,,TQM75046.1,Thermopolyspora flexuosa,Thermopolyspora flexuosa,Thermopolyspora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQM75724.1_103836,0.9036,1.9,,TQM75724.1,Thermopolyspora flexuosa,Thermopolyspora flexuosa,Thermopolyspora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQM84693.1_571190,0.9322,1.73,,TQM84693.1,Saccharothrix saharensis,Saccharothrix saharensis,Saccharothrix,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQN30300.1_405555,0.8746,2.33,,TQN30300.1,Haloactinospora alba,Haloactinospora alba,Haloactinospora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TQN33288.1_405555,0.9191,1.87,,TQN33288.1,Haloactinospora alba,Haloactinospora alba,Haloactinospora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TVZ39143.1_1403320,0.7201,3.9,,TVZ39143.1,Alteromonadaceae bacterium 2753L.S.0a.02,Alteromonadaceae bacterium 2753L.S.0a.02,unclassified Alteromonadaceae,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TVZ50511.1_192,0.9164,1.98,,TVZ50511.1,Azospirillum brasilense,Azospirillum brasilense,Azospirillum,Azospirillaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TWA84826.1_192,0.927,1.97,,TWA84826.1,Azospirillum brasilense,Azospirillum brasilense,Azospirillum,Azospirillaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TWE06611.1_2572911,0.9313,1.49,,TWE06611.1,Pseudomonas sp. AG1028,unclassified Pseudomonas,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TWE14701.1_588067,0.9332,1.61,,TWE14701.1,Prauserella muralis,Prauserella muralis,Prauserella,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TWF79460.1_1128676,0.9284,1.61,,TWF79460.1,Pseudonocardia hierapolitana,Pseudonocardia hierapolitana,Pseudonocardia,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TWF95241.1_1181886,0.9493,1.38,,TWF95241.1,Saccharopolyspora dendranthemae,Saccharopolyspora dendranthemae,Saccharopolyspora,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TWG20285.1_1316803,0.7642,3.22,,TWG20285.1,Micromonospora taraxaci,Micromonospora taraxaci,Micromonospora,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TWG88565.1_935283,0.9279,1.98,,TWG88565.1,Luteimonas sp. J16,unclassified Luteimonas,Luteimonas,Lysobacteraceae,Lysobacterales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TWH31566.1_935260,0.9176,1.94,,TWH31566.1,Aminobacter sp. J15,unclassified Aminobacter,Aminobacter,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TWH69711.1_1880,0.764,3.23,,TWH69711.1,Micromonospora olivasterospora,Micromonospora olivasterospora,Micromonospora,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TWI57904.1_688079,0.8972,2.18,,TWI57904.1,Halalkalibacter nanhaiisediminis,Halalkalibacter nanhaiisediminis,Halalkalibacter,Bacillaceae,Bacillales,Bacilli,Bacillota,Bacillati,Bacteria
TWI75587.1_622671,0.8683,2.61,,TWI75587.1,Desulfobotulus alkaliphilus,Desulfobotulus alkaliphilus,Desulfobotulus,Desulfobacteraceae,Desulfobacterales,Desulfobacteria,Thermodesulfobacteriota,Pseudomonadati,Bacteria
TWI84637.1_150831,0.9142,2,,TWI84637.1,Roseibium hamelinense,Roseibium hamelinense,Roseibium,Stappiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
TWJ25310.1_230091,0.6975,2.91,,TWJ25310.1,Micromonospora endolithica,Micromonospora endolithica,Micromonospora,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
TXT18572.1_1869227,0.9308,1.7,,TXT18572.1,bacterium,bacterium,,,,,,unclassified Bacteria,Bacteria
VEL95653.1_2358187,0.7364,3.86,,VEL95653.1,Alteromonas sp. 76-1,unclassified Alteromonas,Alteromonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
VFK26228.1_2138164,0.9111,2.08,,VFK26228.1,Candidatus Kentron sp. MB,Candidatus Kentron sp. MB,unclassified Candidatus Kentron,Candidatus Kentron,Gammaproteobacteria incertae sedis,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
VFK40193.1_2126332,0.9124,1.99,,VFK40193.1,Candidatus Kentron sp. SD,Candidatus Kentron sp. SD,unclassified Candidatus Kentron,Candidatus Kentron,Gammaproteobacteria incertae sedis,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
VTP50647.1_28108,0.7134,4.03,,VTP50647.1,Alteromonas macleodii,Alteromonas macleodii,Alteromonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
VVJ15040.1_2606593,0.9345,1.5,,VVJ15040.1,Amycolatopsis camponoti,Amycolatopsis camponoti,Amycolatopsis,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,Bacillati,Bacteria
VVT26420.1_2038388,0.9302,1.64,,VVT26420.1,Hoeflea sp. EC-HK425,unclassified Hoeflea,Hoeflea,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
VXC64718.1_2653159,0.8846,2.27,,VXC64718.1,Oceanicaulis sp. 350,unclassified Oceanicaulis,Oceanicaulis,Maricaulaceae,Maricaulales,Alphaproteobacteria,Pseudomonadota,Pseudomonadati,Bacteria
VXD21355.1_2653151,0.9105,2.1,,VXD21355.1,Marinoscillum sp. 108,unclassified Marinoscillum,Marinoscillum,Reichenbachiellaceae,Cytophagales,Cytophagia,Bacteroidota,Pseudomonadati,Bacteria
